,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__batch_size,param_model__lambda_reg,param_model__learning_rate,param_model__max_epochs,param_model__optimizer,param_model__optimizer_kw_args,param_model__random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
56,4.952738602956136,0.331868598517378,0.009011665980021158,0.001083423803598764,128,1e-05,0.01,100,gd,{'friction': 0.9},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.9}, 'model__random_state': 42}",0.9115191986644408,0.9265442404006677,0.9198664440734557,0.9193099610461881,0.006146555936108635,29
57,5.339966615041097,0.14308359390649483,0.009689569473266602,0.0020234065891772345,128,1e-05,0.01,100,gd,{'friction': 0.99},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.99}, 'model__random_state': 42}",0.9215358931552587,0.9315525876460768,0.8931552587646077,0.9154145798553145,0.016262258426491347,33
58,5.10645858446757,0.2892781991403111,0.0076754093170166016,0.00022879299121657747,128,1e-05,0.01,100,gd,{'friction': 0.5},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.5}, 'model__random_state': 42}",0.8914858096828047,0.9131886477462438,0.8948247078464107,0.8998330550918197,0.00954169627127561,42
59,4.8398745854695635,0.0559155067676683,0.008349736531575521,0.0008516785161840985,128,1e-05,0.01,100,gd,{'friction': 0},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0}, 'model__random_state': 42}",0.8781302170283807,0.8864774624373957,0.8831385642737897,0.882582081246522,0.0034303917657033675,49
60,0.5816589196523031,0.03760427231228017,0.011022647221883139,0.0021207190357612933,128,1e-05,1e-05,10,gd,{'friction': 0.9},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.9}, 'model__random_state': 42}",0.17362270450751252,0.18196994991652754,0.17863105175292154,0.1780745687256539,0.0034303917657033797,116
61,0.583001454671224,0.03852448255342941,0.008186260859171549,0.00047283244631983717,128,1e-05,1e-05,10,gd,{'friction': 0.99},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.99}, 'model__random_state': 42}",0.19699499165275458,0.18363939899833054,0.1986644407345576,0.19309961046188093,0.006724010002000325,104
62,0.5395832856496176,0.06467164808544691,0.008205016454060873,0.0004449583286790119,128,1e-05,1e-05,10,gd,{'friction': 0.5},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.5}, 'model__random_state': 42}",0.1686143572621035,0.17696160267111852,0.17028380634390652,0.1719532554257095,0.003606422202786783,124
63,0.4730122884114583,0.011366742244183969,0.008681933085123697,0.00023001288173448738,128,1e-05,1e-05,10,gd,{'friction': 0},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0}, 'model__random_state': 42}",0.1686143572621035,0.17696160267111852,0.17028380634390652,0.1719532554257095,0.003606422202786783,124
64,2.496633688608805,0.05236075152516772,0.0100860595703125,0.002952157657819802,128,1e-05,1e-05,50,gd,{'friction': 0.9},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.9}, 'model__random_state': 42}",0.2020033388981636,0.19031719532554256,0.21535893155258765,0.2025598219254313,0.01023081597710086,101
65,2.4468353589375815,0.13787775218877021,0.008180697758992514,0.0004721146351505553,128,1e-05,1e-05,50,gd,{'friction': 0.99},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.99}, 'model__random_state': 42}",0.3672787979966611,0.3672787979966611,0.38397328881469117,0.37284362826933776,0.007869858443923756,83
66,2.5502097606658936,0.09387024016122641,0.00873581568400065,0.0010306153452710792,128,1e-05,1e-05,50,gd,{'friction': 0.5},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.5}, 'model__random_state': 42}",0.17362270450751252,0.18196994991652754,0.17863105175292154,0.1780745687256539,0.0034303917657033797,116
67,2.6258517106374106,0.044673119668411684,0.008666197458902994,0.00047367663155777675,128,1e-05,1e-05,50,gd,{'friction': 0},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0}, 'model__random_state': 42}",0.17195325542570952,0.17696160267111852,0.17362270450751252,0.1741791875347802,0.002082168829590388,121
68,4.9482044378916425,0.1821675875902039,0.008013168970743815,0.0004153466216086386,128,1e-05,1e-05,100,gd,{'friction': 0.9},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.9}, 'model__random_state': 42}",0.21702838063439064,0.22203672787979967,0.25041736227045075,0.22982749026154703,0.014702108863241966,96
69,5.362304131189982,0.13840420527329078,0.008678118387858072,0.0006283839462749312,128,1e-05,1e-05,100,gd,{'friction': 0.99},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.99}, 'model__random_state': 42}",0.6310517529215359,0.5993322203672788,0.5926544240400667,0.6076794657762937,0.016750046681460688,72
70,5.036832809448242,0.322339184974881,0.00750422477722168,0.00041037523927376415,128,1e-05,1e-05,100,gd,{'friction': 0.5},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0.5}, 'model__random_state': 42}",0.18530884808013356,0.18196994991652754,0.19198664440734559,0.18642181413466888,0.004164337659180797,111
71,4.875204086303711,0.184284120808988,0.007706085840861003,0.0006213184003583776,128,1e-05,1e-05,100,gd,{'friction': 0},42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'gd', 'model__optimizer_kw_args': {'friction': 0}, 'model__random_state': 42}",0.17362270450751252,0.18196994991652754,0.17863105175292154,0.1780745687256539,0.0034303917657033797,116
72,0.6937955220540365,0.07076496250580472,0.010519107182820639,0.0008157563911458406,32,1e-05,0.01,10,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.5676126878130217,0.48247078464106846,0.4590984974958264,0.5030606566499721,0.046631816728183895,76
73,3.136038382848104,0.14255409916706907,0.008516152699788412,0.0008182893890866661,32,1e-05,0.01,50,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.4757929883138564,0.5776293823038398,0.41903171953255425,0.49081803005008345,0.06561310117402938,78
74,5.729696750640869,0.32622487974643166,0.008681297302246094,0.0008473621926052453,32,1e-05,0.01,100,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.3555926544240401,0.5642737896494157,0.18030050083472454,0.36672231496939345,0.15695386506589262,84
75,0.5838762124379476,0.03896455045332734,0.010865132013956705,0.004373204117029892,32,1e-05,1e-05,10,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9065108514190318,0.8948247078464107,0.9048414023372288,0.9020589872008903,0.00516061129409892,40
76,2.6278908252716064,0.05218471568110373,0.007515668869018555,1.9756639631042564e-06,32,1e-05,1e-05,50,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9365609348914858,0.9265442404006677,0.9215358931552587,0.9282136894824707,0.0062465064887712125,23
77,5.745386441548665,0.321720685867729,0.008524179458618164,0.000386280088928575,32,1e-05,1e-05,100,newton,,42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9348914858096828,0.9382303839732888,0.9232053422370617,0.9321090706733445,0.006441756762821519,18
78,0.5176513195037842,0.014561301822487554,0.008186578750610352,0.000479349550965814,64,1e-05,0.01,10,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.5692821368948247,0.5208681135225376,0.5575959933222037,0.5492487479131887,0.02062743794418543,75
79,2.5224223931630454,0.0039919404329959406,0.00835418701171875,0.00022626572161827128,64,1e-05,0.01,50,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.7278797996661102,0.5759599332220368,0.3606010016694491,0.5548135781858653,0.15068467100306943,74
80,5.067755699157715,0.2091952956291144,0.008700370788574219,0.0002587897221566961,64,1e-05,0.01,100,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.7161936560934892,0.662771285475793,0.10684474123539232,0.4952698942682248,0.27552260893562275,77
81,0.490531047185262,0.00864711515872741,0.008837223052978516,0.0019345424842929363,64,1e-05,1e-05,10,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.8864774624373957,0.8848080133555927,0.8948247078464107,0.8887033945464663,0.004381751738459532,48
82,2.5236329237620034,0.15572676045999806,0.008952061335245768,0.0009063604155003241,64,1e-05,1e-05,50,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9465776293823038,0.9365609348914858,0.9298831385642737,0.9376739009460211,0.006860783531406778,8
83,4.998569091161092,0.1698935569414358,0.007851759592692057,0.00047210114996419693,64,1e-05,1e-05,100,newton,,42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9482470784641068,0.9398998330550918,0.9282136894824707,0.9387868670005565,0.008216373433630178,7
84,0.5069046020507812,0.02156496933729005,0.010188579559326172,0.0012486624022819738,128,1e-05,0.01,10,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.7696160267111853,0.5993322203672788,0.6961602671118531,0.6883695047301058,0.0697360053325344,68
85,2.576819976170858,0.038597413034225286,0.009184598922729492,0.0009398758557881768,128,1e-05,0.01,50,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.8013355592654424,0.5859766277128547,0.7228714524207012,0.7033945464663328,0.08899205863084832,67
86,4.861080010732015,0.09881673749054805,0.008185784022013346,0.0004731686593268136,128,1e-05,0.01,100,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.7979966611018364,0.7262103505843072,0.6494156928213689,0.7245409015025043,0.060669412001809024,65
87,0.49979710578918457,0.014744282039953921,0.008382161458333334,0.0008204648402245622,128,1e-05,1e-05,10,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'newton', 'model__random_state': 42}",0.8631051752921536,0.8447412353923205,0.8547579298831386,0.8542014468558708,0.007507366479261031,55
88,2.376977523167928,0.08287503847086994,0.007726113001505534,0.00062120573744215,128,1e-05,1e-05,50,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9415692821368948,0.9415692821368948,0.9282136894824707,0.9371174179187535,0.006295886755139014,9
89,4.610079129536946,0.02364872342587226,0.01287062962849935,0.000244846039937159,128,1e-05,1e-05,100,newton,,42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'newton', 'model__random_state': 42}",0.9398998330550918,0.9432387312186978,0.9365609348914858,0.9398998330550917,0.0027261989346501593,6
90,0.6283963521321615,0.01313484782257696,0.009181817372639975,0.0012460730650686203,32,1e-05,0.01,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9265442404006677,0.9215358931552587,0.9248747913188647,0.9243183082915971,0.0020821688295903874,25
91,0.591764767964681,0.024357155876922557,0.00801245371500651,0.00040813223457416794,32,1e-05,0.01,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9348914858096828,0.9398998330550918,0.9315525876460768,0.9354479688369505,0.0034303917657033675,13
92,2.8076115449269614,0.0452979234796763,0.008009592692057291,0.0010851469012012368,32,1e-05,0.01,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9565943238731218,0.9532554257095158,0.9415692821368948,0.9504730105731776,0.006441756762821468,1
93,2.8061704635620117,0.07756665973215054,0.014611482620239258,0.008618357490575573,32,1e-05,0.01,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9365609348914858,0.9449081803005008,0.9198664440734557,0.9337785197551475,0.010410844147951986,16
94,5.717343250910441,0.09843375231040526,0.008526961008707682,2.8366356368978416e-06,32,1e-05,0.01,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9565943238731218,0.9532554257095158,0.9415692821368948,0.9504730105731776,0.006441756762821468,1
95,5.919749895731608,0.09141329150654391,0.009038209915161133,0.0010789292567080669,32,1e-05,0.01,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9365609348914858,0.9449081803005008,0.9198664440734557,0.9337785197551475,0.010410844147951986,16
96,0.5973466237386068,0.05431948077381707,0.007680336634318034,0.0002263065279098934,32,1e-05,1e-05,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.21035058430717862,0.21535893155258765,0.2370617696160267,0.22092376182526433,0.011593025406788905,98
97,0.6530334949493408,0.039971199419721014,0.009012460708618164,0.0007138058218721465,32,1e-05,1e-05,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.20868113522537562,0.21535893155258765,0.2337228714524207,0.21925431274346133,0.01058781168082385,100
98,2.852222204208374,0.05492687925584646,0.008850495020548502,0.0005008831945009563,32,1e-05,1e-05,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.4040066777963272,0.3772954924874791,0.3756260434056761,0.38564273789649417,0.013003140173119558,81
99,2.8579631646474204,0.08619735026562704,0.008683443069458008,0.0013135708921416275,32,1e-05,1e-05,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.39232053422370616,0.3722871452420701,0.36894824707846413,0.37785197551474686,0.010321222588197763,82
100,5.9150815804799395,0.15691340678130156,0.008028586705525717,0.0004037199527201323,32,1e-05,1e-05,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.656093489148581,0.6160267111853088,0.6143572621035058,0.6288258208124652,0.01929319512894796,69
101,5.962584177652995,0.034206216904853905,0.008691549301147461,0.0006331934550516336,32,1e-05,1e-05,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 32, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.6427378964941569,0.6126878130217028,0.6076794657762938,0.6210350584307178,0.015481833882296656,71
102,0.6394511063893636,0.04099856241644393,0.00803224245707194,0.00038155675597316944,64,1e-05,0.01,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9181969949916527,0.9582637729549248,0.9198664440734557,0.9321090706733445,0.018506721367073868,18
103,0.5807640552520752,0.05050911655583529,0.008853832880655924,0.0004729496052054254,64,1e-05,0.01,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9181969949916527,0.9499165275459098,0.9332220367278798,0.9337785197551476,0.012955422066580754,15
104,2.773926019668579,0.11301825123548612,0.009184678395589193,0.0017011085848824348,64,1e-05,0.01,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9065108514190318,0.9582637729549248,0.9215358931552587,0.9287701725097385,0.021738480784223236,22
105,2.776969830195109,0.24105737766470858,0.007852395375569662,0.000475572232847721,64,1e-05,0.01,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9265442404006677,0.9499165275459098,0.9315525876460768,0.9360044518642182,0.01004756265179064,12
106,5.535896937052409,0.16554735334599813,0.010857343673706055,0.002623786074831415,64,1e-05,0.01,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9382303839732888,0.9499165275459098,0.9232053422370617,0.9371174179187535,0.01093315676371091,9
107,5.623746871948242,0.03942610978644682,0.01102121671040853,0.004270337971733578,64,1e-05,0.01,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9432387312186978,0.9499165275459098,0.9315525876460768,0.941569282136895,0.007589416637165165,4
108,0.5407971541086832,0.014360745309397993,0.007873853047688803,0.0004543603997009035,64,1e-05,1e-05,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.19365609348914858,0.19365609348914858,0.20534223706176963,0.1975514746800223,0.005508900910746618,102
109,0.6091838677724203,0.03142451114701355,0.008518377939860025,2.4183788386508526e-06,64,1e-05,1e-05,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.19365609348914858,0.19198664440734559,0.2036727879799666,0.19643850862548692,0.005160611294098881,103
110,2.7588278452555337,0.1044266118138586,0.007868369420369467,0.00045892784864948687,64,1e-05,1e-05,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.2854757929883139,0.2871452420701169,0.3071786310517529,0.29326655537006124,0.0098609043665383,89
111,2.5666542847951255,0.019083857856971836,0.0075117746988932295,0.0004118941312333391,64,1e-05,1e-05,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.28213689482470783,0.28046744574290483,0.3071786310517529,0.2899276572064552,0.012217305731830915,90
112,5.234504461288452,0.1700445463966993,0.00818490982055664,0.0004703589905164545,64,1e-05,1e-05,100,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.4557595993322204,0.41903171953255425,0.42237061769616024,0.43238731218697835,0.016582820729828994,79
113,5.099866310755412,0.05395244607905726,0.007838249206542969,0.0006298998104237415,64,1e-05,1e-05,100,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 64, 'model__lambda_reg': 1e-05, 'model__learning_rate': 1e-05, 'model__max_epochs': 100, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.4540901502504174,0.41068447412353926,0.42070116861435725,0.42849193099610466,0.01855685253259106,80
114,0.4650534788767497,0.0027330699858531477,0.007826646169026693,0.00021704781483584897,128,1e-05,0.01,10,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9282136894824707,0.9348914858096828,0.9315525876460768,0.931552587646077,0.0027261989346502044,20
115,0.4801523685455322,0.007996048313404308,0.008344332377115885,0.00024304778141468104,128,1e-05,0.01,10,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 10, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9248747913188647,0.9449081803005008,0.9215358931552587,0.9304396215915415,0.010321222588197789,21
116,2.3770816326141357,0.03187616659015103,0.007820606231689453,0.0002160225828385325,128,1e-05,0.01,50,adam,"{'p1': 0.9, 'p2': 0.999}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.9, 'p2': 0.999}, 'model__random_state': 42}",0.9248747913188647,0.9565943238731218,0.9298831385642737,0.9371174179187535,0.013923200893930775,9
117,2.45182998975118,0.022872277827952696,0.008144776026407877,0.0002649024141203011,128,1e-05,0.01,50,adam,"{'p1': 0.7, 'p2': 0.6}",42,"{'model__batch_size': 128, 'model__lambda_reg': 1e-05, 'model__learning_rate': 0.01, 'model__max_epochs': 50, 'model__optimizer': 'adam', 'model__optimizer_kw_args': {'p1': 0.7, 'p2': 0.6}, 'model__random_state': 42}",0.9348914858096828,0.9599332220367279,0.9298831385642737,0.9415692821368947,0.013145255215378682,5
